"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1617","should login with valid credentials","My Web application on env: PROD","Thu Nov 20 11:08:41 EET 2025","failed","Thu Nov 20 11:08:43 EET 2025","","","",""
