"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2857","should login with valid credentials","","Fri Jul 04 12:04:32 EEST 2025","failed","Fri Jul 04 12:04:34 EEST 2025","","My Web application on env: STAGE","",""
