"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2628","should login with valid credentials","","Tue Jun 24 12:05:09 EEST 2025","failed","Tue Jun 24 12:05:12 EEST 2025","","My Web application on env: STAGE","",""
