"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2451","should login with valid credentials","","Mon Jul 21 12:12:22 EEST 2025","failed","Mon Jul 21 12:12:24 EEST 2025","","My Web application on env: PROD","",""
