"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1192","should login with valid credentials","My Web application on env: STAGE","Wed Oct 29 11:04:47 EET 2025","failed","Wed Oct 29 11:04:48 EET 2025","","","",""
