"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1721","should login with valid credentials","My Web application on env: PROD","Wed Dec 03 11:10:34 EET 2025","failed","Wed Dec 03 11:10:36 EET 2025","","","",""
