"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2410","should login with valid credentials","","Wed Jul 23 12:07:13 EEST 2025","failed","Wed Jul 23 12:07:16 EEST 2025","","My Web application on env: STAGE","",""
