"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1444","should login with valid credentials","My Web application on env: STAGE","Fri Nov 14 11:04:37 EET 2025","failed","Fri Nov 14 11:04:38 EET 2025","","","",""
