"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1254","should login with valid credentials","My Web application on env: STAGE","Tue Nov 18 11:04:33 EET 2025","failed","Tue Nov 18 11:04:34 EET 2025","","","",""
