"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1879","should login with valid credentials","My Web application on env: PROD","Tue Oct 07 12:08:47 EEST 2025","failed","Tue Oct 07 12:08:49 EEST 2025","","","",""
