"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1403","should login with valid credentials","","Thu Jul 03 12:04:51 EEST 2025","failed","Thu Jul 03 12:04:52 EEST 2025","","My Web application on env: STAGE","",""
