"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1811","should login with valid credentials","","Thu Aug 14 12:05:46 EEST 2025","failed","Thu Aug 14 12:05:48 EEST 2025","","My Web application on env: STAGE","",""
